<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210810;000000;73.6750000;74.0525000;73.5000000;73.9175000;1950303000
20210811;000000;73.9175000;74.1425000;73.3500000;73.3650000;2020864000
20210812;000000;73.3775000;73.6825000;73.3375000;73.5925000;1559175000
20210813;000000;73.5425000;73.6475000;73.1600000;73.2100000;1740277000
20210816;000000;73.2950000;73.5000000;73.1875000;73.2375000;1842518000
20210817;000000;73.3100000;73.6225000;73.3100000;73.5700000;2472398000
20210818;000000;73.5950000;73.8750000;73.3500000;73.8200000;1973826000
20210819;000000;73.9425000;74.3500000;73.8775000;74.2000000;3015442000
20210820;000000;74.2000000;74.5950000;74.1075000;74.2600000;2712173000
20210823;000000;74.0925000;74.2000000;73.9250000;74.1225000;1649195000
20210824;000000;74.1200000;74.1600000;73.7200000;73.7300000;1798185000
20210825;000000;73.8275000;74.0950000;73.6625000;73.9325000;1966874000
20210826;000000;73.9025000;74.4800000;73.8875000;74.2300000;1760183000
20210827;000000;74.3000000;74.3625000;73.5300000;73.5300000;2482123000
20210830;000000;73.5500000;73.6950000;73.4225000;73.5000000;1435733000
20210831;000000;73.5025000;73.5100000;73.2000000;73.2175000;1897371000
20210901;000000;73.2125000;73.3000000;72.8000000;72.9800000;2204277000
20210902;000000;73.0075000;73.0550000;72.7000000;72.8700000;1716842000
20210903;000000;72.9000000;72.9425000;72.5500000;72.7225000;1971524000
20210906;000000;72.7500000;73.0600000;72.7225000;72.9900000;1288410000
20210907;000000;72.9950000;73.3875000;72.9150000;73.2725000;1793911000
20210908;000000;73.3675000;73.5325000;73.1050000;73.1475000;1757223000
20210909;000000;73.2400000;73.3000000;72.8225000;72.9750000;1833994000
20210910;000000;72.9300000;73.2225000;72.6850000;73.1750000;1847935000
20210913;000000;73.1725000;73.2225000;72.6350000;72.6550000;1727300000
20210914;000000;72.7025000;72.9850000;72.5250000;72.9000000;2195069000
20210915;000000;73.0775000;73.0800000;72.2450000;72.2750000;2164076000
20210916;000000;72.3000000;72.6300000;72.2725000;72.5000000;2312541000
20210917;000000;72.5000000;72.9450000;72.4650000;72.8525000;2104902000
20210920;000000;73.0450000;73.6225000;72.8825000;73.4250000;2973922000
20210921;000000;73.5050000;73.5050000;72.9525000;73.0850000;2182258000
20210922;000000;73.0450000;73.1200000;72.6050000;72.9725000;2881840000
20210923;000000;72.6550000;73.2700000;72.5625000;72.8425000;2710408000
20210924;000000;72.8425000;73.0875000;72.7050000;72.7225000;2185213000
20210927;000000;72.8100000;72.8200000;72.4400000;72.5300000;1742402000
20210928;000000;72.5475000;73.0300000;72.4000000;72.7950000;2749052000
20210929;000000;72.7700000;72.9450000;72.6200000;72.8400000;2228058000
20210930;000000;72.7600000;72.9600000;72.5850000;72.7350000;2496255000
20211001;000000;72.8775000;73.2450000;72.6550000;72.7300000;3000041000
20211004;000000;72.9700000;73.0050000;72.4075000;72.5100000;2225666000
20211005;000000;72.5475000;72.6850000;72.2725000;72.3700000;2143812000
20211006;000000;72.3800000;72.7275000;72.3375000;72.3900000;2594599000
20211007;000000;72.3975000;72.4750000;71.6675000;71.7000000;2890763000
20211008;000000;71.7500000;72.0625000;71.6500000;71.8750000;2388165000
20211011;000000;71.8750000;71.9000000;71.5550000;71.8650000;2105525000
20211012;000000;71.8650000;71.9975000;71.7300000;71.8050000;2512347000
20211013;000000;71.8175000;72.1350000;71.7500000;71.9700000;2525523000
20211014;000000;71.9700000;71.9700000;71.3275000;71.3450000;2374786000
20211015;000000;71.3650000;71.4475000;70.9050000;71.0250000;2216461000
20211018;000000;71.0250000;71.3825000;70.9350000;71.2875000;1836252000
20211019;000000;71.2500000;71.2500000;70.8125000;70.8525000;2068594000
20211020;000000;70.8700000;71.1475000;70.7825000;70.8025000;1899372000
20211021;000000;70.8550000;71.3050000;70.8050000;71.0950000;2395878000
20211022;000000;71.3800000;73.7250000;69.8150000;70.3375000;3067889000
20211025;000000;70.3525000;70.5150000;69.7000000;69.7100000;2610299000
20211026;000000;69.7100000;69.7800000;69.2100000;69.5025000;3122420000
20211027;000000;69.5675000;70.6800000;69.4200000;70.6425000;3939051000
20211028;000000;70.6775000;70.7750000;70.0600000;70.2025000;2984113000
20211029;000000;70.2025000;71.0200000;70.1950000;70.9550000;2970894000
20211101;000000;71.3400000;71.6625000;70.7250000;71.5600000;2258986000
20211102;000000;71.5600000;72.0125000;71.3800000;71.5025000;2354973000
20211103;000000;71.5000000;72.2550000;71.3300000;71.7300000;3303017000
20211105;000000;71.5450000;71.9725000;71.0275000;71.2550000;1153350000
20211108;000000;71.2550000;71.5275000;71.1225000;71.2025000;2093818000
20211109;000000;71.2025000;71.3600000;70.6550000;70.7550000;2456326000
20211110;000000;70.7550000;71.3500000;70.5100000;71.3000000;2926966000
20211111;000000;71.3700000;71.7900000;70.9675000;71.6300000;2612220000
20211112;000000;71.6100000;73.2200000;71.5000000;72.8875000;5342008000
20211115;000000;72.7200000;72.8500000;72.0050000;72.5000000;3503403000
20211116;000000;72.0100000;73.5025000;71.1525000;73.1300000;3478724000
20211117;000000;73.1850000;73.2950000;72.3225000;72.5000000;3063185000
20211118;000000;72.6400000;73.3725000;72.4400000;73.0500000;2976070000
20211119;000000;73.0500000;73.6775000;72.6925000;73.4450000;4068293000
20211122;000000;73.4525000;75.0750000;73.1600000;74.8200000;4527786000
20211123;000000;74.8875000;75.2925000;74.0525000;74.2700000;4611854000
20211124;000000;74.2500000;75.0450000;74.1100000;74.9900000;3444404000
20211125;000000;74.8200000;74.9250000;74.4900000;74.6800000;1920683000
20211126;000000;74.8875000;75.9225000;74.8200000;75.6050000;4007643000
20211129;000000;74.8050000;75.2550000;74.2425000;74.6000000;3308109000
20211130;000000;74.5400000;75.1200000;73.9675000;74.0650000;4529401000
20211201;000000;74.0700000;74.3875000;73.7000000;74.2775000;3421921000
20211202;000000;74.7500000;74.7500000;73.5225000;73.6400000;2934910000
20211203;000000;73.8425000;73.9800000;73.3000000;73.8325000;2440547000
20211206;000000;73.7975000;74.4525000;73.5025000;74.3100000;3289020000
20211207;000000;74.6350000;74.6350000;73.8425000;74.0600000;3572353000
20211208;000000;73.9700000;74.0550000;73.5100000;73.5875000;2745441000
20211209;000000;73.6475000;73.7700000;73.4700000;73.6850000;2508249000
20211210;000000;73.7025000;73.7900000;73.2625000;73.3725000;2325992000
20211213;000000;73.4050000;73.7050000;73.2475000;73.4975000;2329608000
20211214;000000;73.5375000;73.9100000;73.4050000;73.8000000;2325276000
20211215;000000;73.8450000;74.3750000;73.6625000;73.7100000;2605406000
20211216;000000;73.7000000;73.8650000;73.3450000;73.7525000;2343555000
20211217;000000;73.7500000;74.2700000;73.5600000;74.1300000;2743375000
20211220;000000;74.3100000;74.5000000;74.0550000;74.1450000;2533417000
20211221;000000;74.0775000;74.1300000;73.7200000;73.9525000;2702722000
20211222;000000;74.1175000;74.2175000;73.6000000;73.7400000;2217571000
20211223;000000;73.6050000;73.6700000;73.1850000;73.3000000;2558339000
20211224;000000;73.3575000;73.7350000;73.1300000;73.6500000;1548645000
20211227;000000;73.6675000;73.6725000;73.0825000;73.4325000;2150743000
20211228;000000;73.4250000;73.8825000;73.3300000;73.7175000;2102355000
20211229;000000;73.7050000;74.2075000;73.5350000;73.9925000;2666721000
20211230;000000;73.9425000;75.1500000;73.9425000;74.6800000;3546053000
20220103;000000;74.6775000;75.1975000;74.1750000;74.5425000;906834000
20220104;000000;74.5500000;75.5850000;74.4375000;75.3625000;1283695000
20220105;000000;75.3600000;76.9000000;75.3150000;76.8000000;1713294000
20220106;000000;76.7925000;77.3450000;76.0100000;76.3175000;2557842000
20220107;000000;76.3200000;76.5300000;75.0900000;75.7500000;1483833000
20220110;000000;75.5000000;75.5875000;74.8525000;75.0000000;3528776000
20220111;000000;74.9800000;75.0000000;74.4125000;74.4500000;2725856000
20220112;000000;74.4850000;74.9025000;74.3100000;74.7075000;3298411000
20220113;000000;74.7075000;76.6200000;74.4625000;76.2575000;5418855000
20220114;000000;76.3250000;76.9900000;75.5975000;76.2100000;5442943000
20220117;000000;76.2275000;76.8025000;75.6125000;76.0925000;4416183000
20220118;000000;76.1400000;77.0000000;75.9975000;76.9100000;4899872000
20220119;000000;77.0575000;77.1700000;75.8175000;76.1775000;4722503000
20220120;000000;76.1950000;76.7925000;75.9900000;76.6825000;3696565000
20220121;000000;76.7300000;77.5375000;76.2650000;77.4250000;4596151000
20220124;000000;77.2400000;79.5000000;76.9775000;78.7625000;6543489000
20220125;000000;78.7925000;79.3550000;78.2500000;78.6325000;3712356000
20220126;000000;78.6825000;80.4125000;78.5250000;79.4175000;5027670000
20220127;000000;79.5000000;79.7425000;77.3825000;77.9600000;4881824000
20220128;000000;77.9575000;78.3000000;77.3700000;77.8000000;4453518000
20220131;000000;77.8025000;77.8600000;77.2425000;77.3150000;2841231000
20220201;000000;77.3200000;77.3800000;76.3950000;76.8050000;3318725000
20220202;000000;76.7875000;76.7925000;75.6775000;76.0400000;3732525000
20220203;000000;76.1475000;76.8250000;76.1200000;76.4475000;3562495000
20220204;000000;76.4325000;76.4800000;75.6525000;75.8300000;3198922000
20220207;000000;75.8400000;76.0775000;75.3950000;75.4750000;2555357000
20220208;000000;75.4750000;75.5800000;74.9900000;75.0075000;3169268000
20220209;000000;75.0350000;75.0900000;74.5000000;74.7400000;2830026000
20220210;000000;74.7375000;75.0500000;74.2550000;75.0100000;3878181000
20220211;000000;75.0950000;77.6200000;74.8125000;77.1675000;5414334000
20220214;000000;77.2825000;78.2900000;75.9300000;76.7600000;6611965000
20220215;000000;76.5075000;76.8000000;75.1100000;75.3125000;5356717000
20220216;000000;75.3500000;75.4725000;74.8325000;75.2525000;3764122000
20220217;000000;75.3300000;76.7175000;75.3275000;76.2825000;5005198000
20220218;000000;76.1950000;77.4950000;75.6300000;77.3000000;5082724000
20220221;000000;77.6250000;80.0650000;76.1450000;79.7800000;9241643000
20220222;000000;79.9775000;80.9700000;78.4900000;78.8000000;8721209000
20220223;000000;78.8000000;81.3975000;78.5325000;81.1600000;3171589000
20220224;000000;82.9500000;89.6000000;82.5000000;85.2500000;8931858000
20220225;000000;85.9875000;86.0000000;81.6900000;83.0000000;5251585000
20220228;000000;90.0000000;109.1850000;85.0000000;94.6025000;1757119000
20220301;000000;98.9150000;101.4925000;89.0850000;101.2325000;1801153000
20220302;000000;101.0000000;110.0000000;94.0000000;106.0200000;1718166000
20220303;000000;99.0000000;118.3500000;97.2700000;106.0100000;2396763000
20220304;000000;108.7100000;116.0400000;100.0025000;105.0000000;1189628000
20220309;000000;113.8825000;120.8300000;113.8825000;120.0000000;575545000
20220310;000000;120.0000000;121.5275000;115.0225000;118.5000000;701822000
20220311;000000;118.5075000;118.5075000;113.1300000;114.2525000;740519000
20220314;000000;116.2000000;117.0000000;109.9500000;114.1025000;736704000
20220315;000000;110.5050000;114.1025000;109.2500000;110.1000000;610587000
20220316;000000;110.1000000;110.1000000;105.1000000;108.0000000;528372000
20220317;000000;107.1950000;107.1950000;103.0025000;103.1500000;1027027000
20220318;000000;103.1450000;105.6000000;101.7000000;104.8200000;776669000
20220321;000000;101.0925000;105.9000000;101.0925000;104.0000000;784215000
20220322;000000;104.0000000;104.3450000;103.0000000;103.5500000;719342000
20220323;000000;103.5500000;104.7350000;94.9875000;97.7375000;1050232000
20220324;000000;97.7375000;98.1025000;95.5000000;97.0000000;745716000
20220325;000000;97.0000000;99.8550000;92.0375000;96.0000000;1640931000
20220328;000000;96.0000000;96.5000000;89.0600000;89.7500000;1035830000
20220329;000000;89.7500000;90.0000000;82.9525000;85.2500000;987736000
20220330;000000;85.2500000;86.6000000;82.5475000;84.5500000;1309142000
20220331;000000;84.5500000;84.5500000;83.0000000;83.2000000;815504000
20220401;000000;83.2000000;84.5000000;80.3325000;83.9500000;720829000
20220404;000000;84.9000000;85.3150000;82.9075000;84.0000000;521961000
20220405;000000;83.9000000;83.9000000;82.7000000;83.3125000;561639000
20220406;000000;83.3125000;83.6800000;79.0100000;79.7000000;706157000
20220407;000000;79.7200000;80.0000000;74.2625000;75.7500000;1162082000
20220408;000000;75.7500000;76.2600000;71.0000000;76.0800000;1344670000
20220411;000000;81.9000000;82.0950000;77.8200000;79.0650000;1107534000
20220412;000000;79.0000000;80.2900000;78.5625000;79.6800000;936796000
20220413;000000;79.6800000;80.3000000;79.3050000;79.8675000;1009084000
20220414;000000;79.8500000;82.8600000;79.5250000;80.8975000;1091373000
20220415;000000;81.1500000;81.3000000;79.1850000;79.9950000;732038000
20220418;000000;80.4600000;80.8600000;78.7550000;79.7500000;1023265000
20220419;000000;79.7500000;79.7975000;78.0125000;78.5150000;805833000
20220420;000000;78.6000000;78.6000000;71.8850000;76.4125000;1126578000
20220421;000000;76.7500000;76.7500000;73.3125000;74.7850000;1199142000
20220422;000000;75.4300000;77.0000000;72.7000000;75.4500000;1632297000
20220425;000000;75.4550000;75.5600000;72.9325000;73.1250000;1375667000
20220426;000000;73.1250000;73.5250000;72.0600000;73.5250000;1290136000
20220427;000000;73.1500000;73.4900000;72.5125000;72.7800000;1033978000
20220428;000000;72.7800000;72.7800000;71.7000000;72.0800000;1320529000
20220429;000000;72.1000000;72.3975000;70.3075000;70.9600000;1352902000
20220504;000000;70.0000000;70.9300000;66.3000000;66.3000000;1201868000
20220505;000000;66.6950000;67.8250000;65.3125000;67.0000000;1129571000
20220506;000000;67.0600000;70.2500000;65.8300000;69.4025000;1456200000
20220511;000000;69.4500000;70.2025000;66.4975000;67.2000000;1454425000
20220512;000000;66.9300000;67.4175000;63.2000000;63.3000000;1390791000
20220513;000000;63.4875000;65.4775000;62.6250000;64.5450000;1610518000
20220516;000000;64.4800000;64.4800000;62.7125000;63.4000000;1526659000
20220517;000000;63.3900000;64.0300000;63.1025000;63.6000000;1460348000
20220518;000000;63.6000000;64.0925000;62.9775000;63.4450000;1241275000
20220519;000000;63.7875000;63.7975000;61.5500000;61.9050000;1369917000
20220520;000000;62.0000000;62.2650000;57.0750000;60.2325000;3210733000
20220523;000000;60.3475000;60.4825000;57.1575000;57.8675000;2705207000
20220524;000000;58.0000000;58.2000000;56.1800000;56.8000000;2324882000
20220525;000000;56.5000000;60.7925000;55.8000000;59.3300000;3512760000
20220526;000000;59.9800000;65.8300000;59.5900000;65.2600000;3359146000
20220527;000000;66.4750000;67.4950000;64.8900000;66.7000000;2587372000
20220530;000000;67.2125000;67.2125000;61.0250000;62.2500000;2978135000
20220531;000000;62.9975000;63.4650000;60.5000000;61.5000000;2076745000
20220601;000000;61.4600000;62.3200000;61.0350000;61.2800000;1397401000
20220602;000000;61.3000000;61.9500000;60.8750000;61.6500000;1538854000
20220603;000000;61.4200000;62.6150000;60.2500000;60.9500000;1569236000
20220606;000000;60.8000000;61.9725000;60.4000000;61.0175000;1509184000
20220607;000000;61.2925000;61.5550000;60.3900000;61.0425000;1191561000
20220608;000000;61.2500000;61.3975000;59.0225000;59.4000000;1589120000
20220609;000000;59.3000000;59.8000000;57.4075000;59.3500000;2157964000
20220610;000000;59.4000000;59.6425000;56.2500000;56.8000000;2318516000
20220614;000000;56.9000000;58.3375000;55.6300000;56.6000000;2199693000
20220615;000000;56.7100000;57.2175000;56.3225000;56.9600000;1668417000
20220616;000000;57.1000000;57.2725000;56.4250000;56.5000000;1726090000
20220617;000000;56.8500000;57.0550000;56.1600000;56.4100000;1306128000
20220620;000000;56.6200000;56.8700000;55.4400000;55.6300000;1796300000
20220621;000000;55.7875000;55.8500000;53.7200000;53.7750000;1838026000
20220622;000000;53.7500000;53.9500000;52.8000000;53.1500000;1840699000
20220623;000000;53.1500000;53.9500000;52.8625000;53.4650000;2292790000
20220624;000000;53.8500000;53.8500000;53.0800000;53.4000000;1693820000
20220627;000000;53.4300000;54.4975000;53.0550000;53.3850000;1717389000
20220628;000000;53.4400000;53.4600000;51.6025000;51.8000000;1524786000
20220629;000000;51.8500000;53.3700000;50.0125000;53.2375000;2770295000
20220630;000000;53.2950000;53.6500000;51.2200000;51.4500000;2538579000
20220701;000000;52.0000000;55.8700000;51.1025000;54.5000000;2452074000
20220704;000000;55.4600000;56.5050000;54.5025000;55.2400000;2623601000
20220705;000000;55.7775000;62.3000000;55.2950000;61.1500000;2822348000
20220706;000000;62.1300000;64.9525000;61.1725000;63.3500000;2169303000
20220707;000000;63.7000000;64.4675000;61.6050000;61.9500000;1602452000
20220708;000000;62.0000000;62.0200000;60.7000000;60.9200000;1550278000
20220711;000000;61.2900000;61.8750000;58.7350000;58.9000000;1376553000
20220712;000000;58.9000000;59.5700000;57.1600000;58.9400000;2045253000
20220713;000000;59.2000000;59.3875000;57.8625000;58.2700000;1750919000
20220714;000000;58.4000000;58.6550000;57.7125000;58.3000000;1426818000
20220715;000000;58.4950000;59.0525000;56.5000000;57.1650000;1538154000
20220718;000000;57.1850000;57.3575000;56.2000000;56.3400000;1539342000
20220719;000000;56.3600000;56.3900000;54.8575000;55.4525000;2188061000
20220720;000000;55.3500000;55.4825000;54.5700000;55.0200000;1702637000
20220721;000000;55.2975000;58.8925000;54.7075000;56.6475000;2749496000
20220722;000000;57.3800000;58.6475000;56.4350000;57.2900000;2171651000
20220725;000000;57.6925000;58.3000000;57.0500000;58.1100000;1949047000
20220726;000000;58.3500000;61.0550000;58.0200000;60.5500000;2085427000
20220727;000000;60.8800000;61.2000000;59.0600000;59.8800000;1959639000
20220728;000000;59.5100000;61.2500000;59.2000000;60.8200000;2227323000
20220729;000000;60.8525000;62.2725000;60.5250000;61.6200000;1914367000
20220801;000000;61.3150000;62.6675000;59.3000000;60.1700000;1785906000
20220802;000000;60.2950000;60.4975000;59.4450000;60.2950000;1731163000
20220803;000000;60.1975000;60.8900000;59.8800000;60.5800000;1281023000
20220804;000000;60.7600000;61.0500000;60.0275000;60.3500000;1522319000
20220805;000000;60.3800000;60.6675000;60.0700000;60.5800000;1994051000
20220808;000000;60.5000000;61.4500000;59.9225000;60.7550000;1888430000
20220809;000000;60.8975000;60.8975000;60.0375000;60.1475000;1578410000
20220810;000000;60.1400000;60.6900000;60.0600000;60.6650000;2190658000
20220811;000000;60.5975000;60.7825000;60.5375000;60.6700000;2206385000
20220812;000000;60.6700000;61.0800000;60.1025000;60.6050000;2360441000
20220815;000000;60.6000000;61.6825000;60.4275000;61.2250000;1945585000
20220816;000000;61.4875000;61.6350000;60.5650000;60.9000000;1224964000
20220817;000000;60.9300000;61.2700000;60.0350000;60.7500000;1481365000
20220818;000000;60.5000000;60.8200000;58.8975000;59.5325000;1365028000
20220819;000000;59.6500000;59.6500000;57.7000000;59.1000000;1241190000
20220822;000000;59.2300000;60.1150000;59.1325000;59.8700000;1505641000
20220823;000000;59.9200000;60.4075000;59.6150000;59.8900000;1129795000
20220824;000000;60.0925000;60.1500000;59.7500000;59.8875000;1125264000
20220825;000000;60.0000000;60.2675000;59.5500000;60.1450000;1476516000
20220826;000000;60.1900000;60.5000000;59.7800000;60.5000000;1067137000
20220829;000000;60.4525000;60.6525000;60.0725000;60.3975000;922462000
20220830;000000;60.3275000;60.5875000;59.8475000;59.9400000;1061371000
20220831;000000;60.2000000;60.6500000;59.6125000;60.2300000;1201379000
20220901;000000;60.2500000;60.4550000;60.0025000;60.3100000;952110000
20220902;000000;60.3525000;60.8500000;60.2175000;60.5800000;1146943000
20220905;000000;60.7000000;61.4500000;60.3000000;60.8700000;1591428000
20220906;000000;60.8450000;61.2350000;60.6200000;61.2350000;1152854000
20220907;000000;61.1950000;61.5550000;60.7600000;60.7900000;1026016000
20220908;000000;61.0000000;61.1375000;60.5000000;60.7300000;1117709000
20220909;000000;60.7075000;60.7100000;60.2800000;60.6000000;1154808000
20220912;000000;61.0000000;61.0525000;60.1400000;60.2400000;1296086000
20220913;000000;60.3100000;60.5300000;59.6500000;59.9000000;1427225000
20220914;000000;59.9000000;60.1500000;59.5525000;59.8850000;1443570000
20220915;000000;59.9925000;60.4975000;59.4500000;59.8000000;1892614000
20220916;000000;60.0200000;60.3100000;59.8050000;60.2750000;1573342000
20220919;000000;60.3000000;60.6450000;59.0025000;60.1600000;1452052000
20220920;000000;60.3075000;60.6000000;59.9025000;60.6000000;1385346000
20220921;000000;61.0000000;62.7975000;60.2625000;60.6900000;1879821000
20220922;000000;61.0000000;61.2500000;58.5625000;58.8400000;2076445000
20220923;000000;58.8000000;60.3500000;56.6525000;57.9200000;2539292000
20220926;000000;58.1875000;59.2375000;57.2000000;58.3950000;1717425000
20220927;000000;58.0500000;58.9825000;57.8500000;58.4575000;1665137000
20220928;000000;58.7600000;58.9375000;56.9550000;57.5400000;2084321000
20220929;000000;57.6000000;58.1675000;56.5450000;57.2100000;2351861000
20220930;000000;56.9025000;58.6100000;53.2300000;58.4500000;2147153000
20221003;000000;58.2875000;59.6500000;56.7600000;58.8600000;1176722000
20221004;000000;58.4000000;59.5875000;58.3400000;58.9500000;1008745000
20221005;000000;58.9500000;60.4475000;57.4100000;60.1725000;1003878000
20221006;000000;60.7775000;60.9700000;59.6425000;60.9025000;927949000
20221007;000000;60.7975000;61.7000000;60.3600000;61.0025000;1308056000
20221010;000000;61.0025000;63.0950000;61.0025000;62.6900000;1379843000
20221011;000000;62.6900000;64.6075000;62.5375000;63.6600000;1415670000
20221012;000000;63.9275000;64.9275000;63.0075000;64.4200000;1647408000
20221013;000000;64.0200000;64.3850000;62.7500000;63.6300000;1556418000
20221014;000000;63.4550000;63.9825000;61.6000000;62.1075000;1183561000
20221017;000000;62.0575000;62.6475000;61.3300000;61.6500000;1325229000
20221018;000000;61.5925000;62.3000000;61.4175000;61.5750000;1234965000
20221019;000000;61.9125000;61.9575000;61.2000000;61.7350000;1185430000
20221020;000000;61.5925000;62.1725000;61.1600000;61.4000000;1095566000
20221021;000000;61.4000000;61.7050000;60.7000000;61.2900000;1229318000
20221024;000000;61.0100000;62.0475000;60.8675000;61.1850000;1411454000
20221025;000000;61.3000000;61.6000000;61.1500000;61.4875000;1316461000
20221026;000000;61.3950000;61.9725000;61.1250000;61.7500000;1612454000
20221027;000000;61.7375000;61.9175000;61.1500000;61.7250000;1323613000
20221028;000000;61.3200000;61.8325000;61.0150000;61.5200000;1236580000
20221031;000000;61.7425000;61.8875000;61.2625000;61.4775000;1458863000
20221101;000000;61.3050000;61.8200000;61.0400000;61.2375000;1273262000
20221102;000000;61.3775000;61.8000000;61.2375000;61.8000000;1111786000
20221103;000000;61.8975000;62.4825000;61.7975000;62.1000000;1368802000
20221107;000000;61.9950000;62.3125000;60.8750000;61.0000000;1345329000
20221108;000000;60.8625000;61.2500000;60.6825000;60.9925000;1326393000
20221109;000000;61.0025000;61.4000000;60.8125000;61.3100000;1320875000
20221110;000000;61.5375000;61.8350000;60.3450000;60.5300000;1372472000
20221111;000000;60.8975000;60.8975000;59.9800000;60.5375000;1570419000
20221114;000000;60.2600000;60.6925000;60.2000000;60.5500000;1286875000
20221115;000000;60.4250000;60.7500000;60.1000000;60.4000000;1398851000
20221116;000000;60.8950000;61.0675000;60.0350000;60.3500000;1378493000
20221117;000000;60.4400000;60.5525000;60.2125000;60.5300000;1177951000
20221118;000000;60.3800000;60.7475000;60.2200000;60.4025000;1025360000
20221121;000000;60.5250000;60.9975000;60.5250000;60.8500000;1083005000
20221122;000000;60.6575000;61.1950000;60.4125000;60.6825000;821520000
20221123;000000;60.4700000;60.8500000;60.3525000;60.7000000;1269281000
20221124;000000;60.5200000;60.8725000;60.3100000;60.6725000;1241445000
20221125;000000;60.4225000;60.7700000;60.3875000;60.5025000;1019741000
20221128;000000;60.6650000;61.2575000;60.5050000;61.2275000;1168006000
20221129;000000;61.2300000;61.3775000;60.7700000;61.0225000;1284161000
20221130;000000;61.1900000;61.1900000;60.7000000;60.9900000;929329000
20221201;000000;60.7825000;61.5200000;60.7825000;61.4900000;1016844000
20221202;000000;61.5025000;62.0500000;61.2525000;62.0000000;1154786000
20221205;000000;62.0025000;62.5975000;61.4700000;62.3500000;1116397000
20221206;000000;62.4150000;63.2875000;62.4150000;63.0850000;1249821000
20221207;000000;63.1500000;63.4325000;62.7025000;62.7500000;1125448000
20221208;000000;62.9225000;63.0900000;62.2700000;62.7725000;1274261000
20221209;000000;62.6075000;62.9425000;62.2100000;62.4300000;1183436000
20221212;000000;62.1550000;63.0450000;62.1550000;62.8000000;1229715000
20221213;000000;62.7400000;63.3300000;62.6400000;62.8500000;1165322000
20221214;000000;63.0850000;64.1800000;62.9050000;63.9950000;1217812000
20221215;000000;64.0000000;64.9500000;63.8400000;64.3525000;1930339000
20221216;000000;64.4000000;64.8000000;64.3525000;64.6500000;945703000
20221219;000000;64.8500000;68.4800000;64.6075000;67.7200000;1851190000
20221220;000000;68.1000000;69.5550000;67.2025000;68.8750000;1531636000
20221221;000000;69.0000000;70.9950000;68.8700000;70.9950000;1646962000
20221222;000000;71.2800000;72.6325000;68.5900000;68.9500000;2531380000
20221223;000000;69.0000000;70.3500000;67.5000000;70.2000000;1947922000
20221226;000000;69.9000000;71.2000000;67.8375000;69.2900000;1939534000
20221227;000000;69.0725000;71.4750000;68.2900000;70.4000000;1813711000
20221228;000000;70.4025000;72.2775000;70.4025000;72.1900000;1857113000
20221229;000000;72.1025000;72.9175000;70.8425000;72.1750000;2181420000
20221230;000000;72.1725000;72.5400000;68.6350000;69.9000000;1724051000
20230103;000000;70.8000000;71.5000000;69.6700000;71.1375000;201285000
20230104;000000;71.3350000;72.1350000;70.9000000;72.0000000;187450000
20230105;000000;72.2000000;72.2775000;71.0200000;72.1800000;155285000
20230106;000000;71.8750000;72.4575000;71.5225000;72.1225000;150236000
20230109;000000;71.9150000;72.3000000;69.3275000;69.9900000;1346134000
20230110;000000;69.9600000;70.1500000;69.2200000;69.8000000;850754000
20230111;000000;69.9150000;70.4050000;68.2675000;68.7325000;1263939000
20230112;000000;68.6150000;68.9675000;67.5000000;67.7575000;1253621000
20230113;000000;67.7375000;68.9300000;67.0875000;68.7875000;1367467000
20230116;000000;68.5350000;69.1825000;67.7575000;68.4300000;1491660000
20230117;000000;68.3925000;69.4075000;68.0525000;69.1500000;1105305000
20230118;000000;69.3000000;69.8325000;68.6800000;68.7475000;1129335000
20230119;000000;68.9350000;69.3000000;68.7100000;68.8000000;941777000
20230120;000000;68.9225000;68.9850000;68.4975000;68.8300000;863525000
20230123;000000;68.7025000;68.9400000;68.4650000;68.9250000;705644000
20230124;000000;68.9000000;69.1700000;68.6600000;69.0000000;890698000
20230125;000000;69.0825000;69.3150000;68.7775000;69.3050000;1098236000
20230126;000000;69.2475000;69.7300000;68.7875000;69.2650000;954226000
20230127;000000;69.3400000;69.5225000;69.1950000;69.4600000;1097333000
20230130;000000;69.3700000;70.4050000;69.2275000;70.4050000;926761000
20230131;000000;70.4975000;70.8300000;69.7475000;69.8200000;1165741000
20230201;000000;69.8775000;70.4725000;69.8775000;70.1975000;756322000
20230202;000000;70.0425000;70.4875000;69.8000000;70.4550000;775272000
20230203;000000;70.3900000;70.7950000;70.2075000;70.6000000;937572000
20230206;000000;70.6100000;71.1275000;70.4425000;70.9500000;653314000
20230207;000000;71.1625000;71.2475000;70.7025000;71.1500000;762038000
20230208;000000;71.0875000;72.4000000;70.9200000;72.3025000;1078226000
20230209;000000;72.3525000;73.3850000;72.3525000;73.0000000;1169519000
20230210;000000;73.0900000;73.3950000;72.5350000;73.3900000;943443000
20230213;000000;73.4175000;73.8775000;73.1950000;73.8250000;868954000
20230214;000000;73.8725000;73.9850000;72.9150000;73.8000000;1092709000
20230215;000000;73.5700000;74.6600000;73.5700000;74.5725000;943688000
20230216;000000;74.5700000;74.9100000;74.5100000;74.8550000;908745000
20230217;000000;74.7375000;75.3000000;73.9125000;74.2900000;1657494000
